transcript	gene	cds_length	mrna_length	is_longest	f0	f2	f3	f4
rna-XM_031583547.1	gene-LOC105910890	2127	64004	no	1375	415	28	309
rna-XM_031584350.1	gene-ppp1r17	297	3980	yes	190	61	3	43
rna-XM_031584052.1	gene-itprid1	3675	17062	no	2361	619	31	664
rna-XM_031584048.1	gene-itprid1	3723	17042	yes	2391	629	33	670
rna-XM_031584051.1	gene-itprid1	3723	16666	no	2391	629	33	670
rna-XM_031584050.1	gene-itprid1	3723	15986	no	2391	629	33	670
rna-XM_031584053.1	gene-itprid1	3339	13925	no	2149	555	31	604
rna-XM_031583924.1	gene-neurod6	1044	2969	yes	670	211	10	153
rna-XM_012839665.2	gene-LOC105910901	342	3538	yes	222	68	10	42
rna-XM_012839656.2	gene-LOC105910892	1689	4828	yes	1095	284	39	271
rna-XM_012839664.2	gene-riok3	1512	9247	yes	992	303	18	199
rna-XM_012839661.2	gene-tmem241	879	5300	yes	558	164	15	142
rna-XM_031584442.1	gene-LOC105910893	1506	3170	yes	963	287	23	233
rna-XM_031583939.1	gene-esco1	3411	8383	yes	2206	596	45	564
rna-XM_031583940.1	gene-esco1	3411	8383	no	2206	596	45	564
rna-XM_012840899.2	gene-rbbp8	2013	16190	yes	1284	409	16	304
rna-XM_031583941.1	gene-rbbp8	2010	16190	no	1283	408	16	303
rna-XM_012840900.2	gene-LOC105911991	1734	4645	yes	1105	330	17	282
rna-XM_031584308.1	gene-LOC105911985	1737	3585	yes	1110	327	19	281
rna-XM_031583657.1	gene-agl	4593	23048	yes	2977	843	57	716
rna-XM_031583655.1	gene-agl	4593	22294	no	2977	843	57	716
rna-XM_031583656.1	gene-agl	4593	22232	no	2977	843	57	716
rna-XM_031583572.1	gene-gli3	5019	129789	yes	3243	829	45	902
rna-XM_012840896.2	gene-LOC105911987	1086	3214	yes	706	179	18	183
rna-XM_031584329.1	gene-LOC105911982	1554	9624	yes	1000	258	29	267
rna-XM_031584313.1	gene-LOC105912775	1560	19173	yes	1011	307	31	211
rna-XM_031584312.1	gene-LOC105912775	1560	16087	no	1015	306	31	208
rna-XM_031583828.1	gene-LOC105912776	4329	19722	yes	2792	741	56	740
rna-XM_031583829.1	gene-LOC105912776	4218	19486	no	2723	725	53	717
rna-XM_031583834.1	gene-LOC105912777	1725	13654	yes	1111	301	31	282
rna-XM_031583840.1	gene-LOC116224385	531	2435	yes	345	90	12	84
rna-XM_031583838.1	gene-LOC116224385	531	2434	no	345	90	12	84
rna-XM_031583839.1	gene-LOC116224385	531	2326	no	345	90	12	84
rna-XM_031583830.1	gene-LOC116224383	3240	9330	yes	2089	535	42	574
rna-XM_031584444.1	gene-LOC105902672	3156	12025	yes	2000	677	42	437
rna-XM_031583835.1	gene-LOC105911981	1671	4326	yes	1057	359	21	234
rna-XM_031583841.1	gene-dnajc13	6852	50117	yes	4380	1282	110	1080
rna-XM_031583842.1	gene-LOC105912778	2904	341377	yes	1855	515	53	481
rna-XM_031583837.1	gene-ccdc153	594	4467	yes	375	140	12	67
rna-XM_031583831.1	gene-cbl	2886	42176	yes	1872	457	39	518
rna-XM_031583832.1	gene-cbl	2823	42176	no	1829	453	39	502
rna-XM_012841785.2	gene-LOC105912780	1839	56971	no	1183	307	29	320
rna-XM_031583833.1	gene-LOC105912780	1884	56971	no	1211	314	29	330
rna-XM_012841784.2	gene-LOC105912780	1926	56971	no	1239	317	29	341
rna-XM_012841783.2	gene-LOC105912780	1971	56971	yes	1267	325	29	350
rna-XM_031584445.1	gene-LOC105912770	3759	15868	yes	2390	761	54	554
rna-XM_031583836.1	gene-LOC105912779	1596	11373	yes	999	256	17	324
rna-XM_031584446.1	gene-LOC105903778	4284	17840	yes	2765	736	64	719
rna-XM_031584447.1	gene-LOC105903777	1227	9094	yes	784	196	17	230
rna-XM_031584280.1	gene-LOC105903782	2892	14345	yes	1879	551	21	441
rna-XM_031584103.1	gene-LOC116224424	3864	29266	no	2509	616	14	725
rna-XM_031584102.1	gene-LOC116224424	3924	29016	yes	2549	627	14	734
rna-XM_031584448.1	gene-LOC116224482	3321	18641	yes	2157	512	8	644
rna-XM_031584449.1	gene-LOC116224483	3843	23800	yes	2502	585	13	743
rna-XM_031584450.1	gene-LOC105903776	2481	13061	yes	1569	470	17	425
rna-XM_031584104.1	gene-scn3b	642	15517	yes	410	113	12	107
rna-XM_031584105.1	gene-scn3b	642	15517	no	410	113	12	107
rna-XM_031584254.1	gene-drd2	1320	38481	yes	848	212	31	229
rna-XM_031584255.1	gene-drd2	1320	23147	no	848	212	31	229
rna-XM_012831569.2	gene-ankk1	2019	8186	yes	1288	343	18	370
rna-XM_031584290.1	gene-ttc12	2151	35161	yes	1352	426	32	341
rna-XM_031584291.1	gene-ttc12	2082	34359	no	1309	411	30	332
rna-XM_031584289.1	gene-ttc12	2151	34358	no	1352	426	32	341
rna-XM_012831568.2	gene-LOC105903773	294	1252	yes	192	44	11	47
rna-XM_031584083.1	gene-LOC116224420	2142	20902	yes	1339	414	18	371
rna-XM_031584081.1	gene-LOC105903772	3057	23477	yes	1943	517	21	576
rna-XM_012831566.2	gene-LOC105903771	1089	5418	yes	681	202	7	199
rna-XM_031584451.1	gene-LOC105903770	1185	9400	yes	767	204	19	195
rna-XM_012831562.2	gene-LOC105903768	1146	7732	yes	732	205	15	194
rna-XM_031584452.1	gene-sik2	2310	50840	yes	1504	371	26	409
rna-XM_012831598.2	gene-LOC105903801	1770	13812	yes	1123	309	27	311
rna-XM_031584210.1	gene-nkapd1	807	3982	yes	511	208	2	86
rna-XM_012831580.2	gene-nkapd1	807	3870	no	511	208	2	86
rna-XM_012831581.2	gene-nkapd1	807	3870	no	511	208	2	86
rna-XM_012831584.2	gene-LOC105903786	510	2505	yes	331	100	6	73
rna-XM_031584166.1	gene-LOC105903800	1374	16220	yes	871	284	12	207
rna-XM_031584167.1	gene-LOC105903800	1335	16218	no	845	279	12	199
rna-XM_031583588.1	gene-LOC105903799	1938	11427	yes	1259	278	35	366
rna-XM_012831560.2	gene-pih1d2	978	3040	yes	625	161	16	176
rna-XM_031583591.1	gene-tmprss5	1152	16720	yes	746	209	22	175
rna-XM_031583590.1	gene-zbtb16	1983	59886	yes	1286	364	18	315
rna-XM_031583589.1	gene-zbtb16	1983	59296	no	1286	364	18	315
rna-XM_031584453.1	gene-LOC105903764	1878	46513	yes	1230	297	26	325
rna-XM_031584454.1	gene-LOC116224485	1128	24333	yes	736	186	22	184
rna-XM_031584455.1	gene-LOC116224486	2628	4366	yes	1660	509	33	426
rna-XM_031584122.1	gene-cadm1	1251	88898	yes	813	200	22	216
rna-XM_031584123.1	gene-cadm1	1191	88898	no	773	196	21	201
rna-XM_031583535.1	gene-LOC105903762	5283	56286	no	3374	921	49	939
rna-XM_031583533.1	gene-LOC105903762	5286	56286	yes	3376	922	49	939
rna-XM_031583534.1	gene-LOC105903762	5286	56286	no	3376	922	49	939
rna-XM_031583537.1	gene-LOC105903762	4662	38861	no	2973	812	44	833
rna-XM_031583536.1	gene-LOC105903762	4662	25239	no	2973	812	44	833
rna-XM_031584456.1	gene-igsf9b	3723	45766	yes	2419	544	48	712
rna-XM_031584224.1	gene-jam3	897	14644	yes	578	167	17	135
rna-XM_031583700.1	gene-vps26b	999	6755	no	648	207	26	118
rna-XM_031583699.1	gene-vps26b	999	6755	yes	648	207	26	118
rna-XM_012831599.2	gene-vps26b	999	6752	no	648	207	26	118
rna-XM_012831600.2	gene-thyn1	705	3669	yes	460	142	3	100
rna-XM_012831575.2	gene-acad8	1257	8506	yes	813	219	21	204
rna-XM_031584240.1	gene-LOC105903758	2061	63670	no	1350	269	47	395
rna-XM_031584238.1	gene-LOC105903758	2106	63670	yes	1377	277	47	405
rna-XM_031584239.1	gene-LOC105903758	2067	18519	no	1354	272	47	394
rna-XM_031584126.1	gene-LOC105903757	3366	62480	yes	2185	536	45	600
rna-XM_031584256.1	gene-LOC105903784	1296	22804	yes	828	245	15	208
rna-XM_012831583.2	gene-LOC105903784	1296	11044	no	828	245	15	208
rna-XM_012831587.2	gene-LOC105903790	522	3740	yes	355	76	11	80
rna-XM_031583615.1	gene-LOC105903789	1953	5272	yes	1272	328	43	310
rna-XM_031583616.1	gene-LOC105903789	1953	4343	no	1272	328	43	310
rna-XM_031584457.1	gene-LOC105903756	1131	5017	yes	727	202	14	188
rna-XM_031584000.1	gene-LOC105903755	5970	25781	no	3829	1145	43	953
rna-XM_031583999.1	gene-LOC105903755	6084	25764	no	3905	1160	43	976
rna-XM_031583998.1	gene-LOC105903755	6084	25764	yes	3905	1160	43	976
rna-XM_031583858.1	gene-LOC105903807	2181	28689	no	1432	344	28	377
rna-XM_031583857.1	gene-LOC105903807	2187	28689	no	1436	346	28	377
rna-XM_031583856.1	gene-LOC105903807	2193	28689	no	1440	346	28	379
rna-XM_031583862.1	gene-LOC105903807	1962	28689	no	1289	313	24	336
rna-XM_031583861.1	gene-LOC105903807	2046	28689	no	1343	328	27	348
rna-XM_031583860.1	gene-LOC105903807	2115	28689	no	1390	333	25	367
rna-XM_031583859.1	gene-LOC105903807	2121	28689	no	1395	338	28	360
rna-XM_031583855.1	gene-LOC105903807	2199	28689	yes	1444	348	28	379
rna-XM_031584458.1	gene-LOC105903754	1377	8770	yes	882	243	19	233
rna-XM_031584367.1	gene-LOC105903753	384	17712	yes	251	64	11	58
rna-XM_012831590.2	gene-LOC105903793	1080	5834	yes	699	170	19	192
rna-XM_031584287.1	gene-LOC105903780	1548	7293	no	1010	296	10	232
rna-XM_031584286.1	gene-LOC105903780	1575	7048	yes	1028	299	10	238
rna-XM_012831576.2	gene-LOC105903780	1548	6952	no	1010	296	10	232
rna-XM_031583456.1	gene-LOC105903751	4296	23317	yes	2757	746	60	733
rna-XM_031583457.1	gene-LOC105903751	3624	18621	no	2329	627	49	619
rna-XM_031583459.1	gene-LOC105903802	1644	9839	yes	1069	308	23	244
rna-XM_031583460.1	gene-LOC105903802	1614	9839	no	1050	302	23	239
rna-XM_031583455.1	gene-LOC105903750	6279	27701	yes	4021	1072	51	1135
rna-XM_031583603.1	gene-LOC105898332	4326	15323	yes	2788	743	57	738
rna-XM_031583601.1	gene-LOC105898324	4341	36870	yes	2794	724	64	759
rna-XM_031583602.1	gene-LOC105898324	4341	18536	no	2796	723	64	758
rna-XM_031583561.1	gene-LOC105895423	4410	14102	yes	2834	750	71	755
rna-XM_031583562.1	gene-LOC105895423	4410	14072	no	2834	750	71	755
rna-XM_031583563.1	gene-LOC105895423	3930	11557	no	2522	669	59	680
rna-XM_031583564.1	gene-LOC105906197	4344	13598	yes	2797	739	59	749
rna-XM_012834267.2	gene-wdr53	1191	3714	yes	765	202	8	216
rna-XM_031584292.1	gene-wdr53	1191	3696	no	765	202	8	216
rna-XM_031583813.1	gene-srprb	807	2911	yes	512	153	12	130
rna-XM_031584208.1	gene-LOC105906239	513	4396	yes	339	107	8	59
rna-XM_031583467.1	gene-LOC105906144	3876	48504	yes	2481	694	34	667
rna-XM_031583468.1	gene-LOC105906132	324	3618	yes	209	66	2	47
rna-XM_012834380.2	gene-zcchc17	687	1396	yes	442	155	7	83
rna-XM_012834305.2	gene-wdr37	1485	21971	yes	959	255	21	250
rna-XM_031584139.1	gene-wdr37	1485	21970	no	959	255	21	250
rna-XM_031584138.1	gene-adarb2	2400	132662	yes	1502	442	21	435
rna-XM_031583578.1	gene-LOC105906164	2367	26096	yes	1531	400	44	392
rna-XM_031583583.1	gene-LOC105906164	2361	26096	no	1527	398	44	392
rna-XM_031583581.1	gene-LOC105906164	2367	26096	no	1533	401	45	388
rna-XM_031583584.1	gene-LOC105906164	2361	26096	no	1529	399	45	388
rna-XM_031583582.1	gene-LOC105906164	2367	26096	no	1535	398	45	389
rna-XM_012834276.2	gene-LOC105906164	2361	26096	no	1531	396	45	389
rna-XM_031583585.1	gene-LOC105906164	2361	26096	no	1533	397	46	385
rna-XM_012834347.2	gene-klf6	855	7410	yes	555	165	5	130
rna-XM_031584244.1	gene-fzd8	693	2706	no	453	123	8	109
rna-XM_012834369.2	gene-fzd8	1740	2703	yes	1138	309	35	258
rna-XM_012834212.2	gene-LOC105906103	552	1961	yes	357	100	9	86
rna-XM_031584459.1	gene-LOC105906083	1182	11230	yes	755	241	36	150
rna-XM_031584283.1	gene-LOC116224452	3237	17615	yes	2252	380	15	590
rna-XM_031584284.1	gene-LOC116224453	963	1658	yes	666	112	4	181
rna-XM_031584460.1	gene-LOC105897211	1176	13904	yes	749	237	25	165
rna-XM_031583977.1	gene-LOC105897251	1956	2794	no	1338	255	10	353
rna-XM_031583976.1	gene-LOC105897251	2217	2794	no	1517	284	12	404
rna-XM_031583975.1	gene-LOC105897251	2286	2793	yes	1565	291	13	417
rna-XM_031583810.1	gene-LOC105897213	1383	8677	no	875	301	20	187
rna-XM_031583812.1	gene-LOC105897213	1041	8001	no	658	231	18	134
rna-XM_031583811.1	gene-LOC105897213	1041	8001	no	658	231	18	134
rna-XM_031583809.1	gene-LOC105897213	1671	3882	yes	1063	348	24	236
rna-XM_031584044.1	gene-cdh20	2397	61889	yes	1547	414	46	390
rna-XM_012824119.2	gene-cdh20	2397	19892	no	1547	414	46	390
rna-XM_012824147.2	gene-steap2	1473	5366	yes	940	235	22	276
rna-XM_031583793.1	gene-LOC105897236	1851	20581	yes	1205	322	29	295
rna-XM_031583794.1	gene-LOC105897236	1839	20581	no	1197	320	29	293
rna-XM_012824142.2	gene-LOC105897236	1836	20580	no	1196	318	29	293
rna-XM_012824143.2	gene-LOC105897236	1824	20580	no	1188	316	29	291
rna-XM_012824145.2	gene-cnbd1	1329	17941	yes	850	263	38	178
rna-XM_031584461.1	gene-LOC105897215	2286	14882	yes	1493	409	41	343
rna-XM_031584322.1	gene-LOC105897216	1866	13092	yes	1215	341	43	267
rna-XM_031584462.1	gene-LOC105897217	2148	13713	yes	1400	385	43	320
rna-XM_031584320.1	gene-cpne3	1608	13659	no	1039	301	30	238
rna-XM_012824167.2	gene-cpne3	1617	12575	yes	1046	303	30	238
rna-XM_031584319.1	gene-cpne3	1608	12227	no	1039	301	30	238
rna-XM_012824168.2	gene-cpne3	1608	11124	no	1039	307	30	232
rna-XM_012824150.2	gene-map3k8	1398	6853	yes	893	258	20	227
rna-XM_031584321.1	gene-map3k8	1281	6257	no	821	234	20	206
rna-XM_012824124.2	gene-mtpap	1740	10221	yes	1104	311	24	301
rna-XM_031584463.1	gene-jcad	3120	21458	yes	2010	529	30	551
rna-XM_031584033.1	gene-LOC105897240	813	2864	yes	520	158	13	122
rna-XM_031583521.1	gene-svil	6750	43835	yes	4339	1197	61	1153
rna-XM_031584221.1	gene-LOC105897221	1290	13470	yes	851	208	18	213
rna-XM_031584223.1	gene-LOC105897221	1092	13470	no	719	177	16	180
rna-XM_031584222.1	gene-LOC105897221	1194	11526	no	786	199	16	193
rna-XM_012824140.2	gene-znf438	1923	35842	yes	1220	300	12	391
rna-XM_031583965.1	gene-znf438	1923	35842	no	1220	300	12	391
rna-XM_012824141.2	gene-znf438	1854	7511	no	1175	288	12	379
rna-XM_031583614.1	gene-zeb1	3558	49572	yes	2317	664	29	548
rna-XM_031584376.1	gene-arhgap12	2541	42191	yes	1647	468	22	404
rna-XM_031584375.1	gene-arhgap12	2478	38489	no	1609	455	22	392
rna-XM_031584374.1	gene-kif5b	2898	16871	no	1855	603	44	396
rna-XM_031584373.1	gene-kif5b	2901	16871	yes	1857	604	44	396
rna-XM_012824156.2	gene-epc1	2241	30001	no	1430	396	19	396
rna-XM_012824155.2	gene-epc1	2454	22158	yes	1565	439	21	429
rna-XM_031584464.1	gene-LOC105897224	2262	99587	yes	1469	369	48	376
rna-XM_031583654.1	gene-LOC116224347	1335	62124	yes	868	227	26	214
rna-XM_012824130.2	gene-LOC105897225	2520	71124	yes	1635	415	41	429
rna-XM_031584465.1	gene-LOC116224487	1506	45020	yes	981	135	4	386
rna-XM_031583926.1	gene-LOC105897226	2448	43031	yes	1586	412	52	398
rna-XM_031583925.1	gene-LOC105897226	2448	42796	no	1586	412	52	398
rna-XM_031583927.1	gene-LOC105897226	2418	42796	no	1566	409	51	392
rna-XM_012824131.2	gene-LOC105897226	2448	42796	no	1586	412	52	398
rna-XM_031584282.1	gene-LOC116224451	1338	1907	yes	865	218	14	241
rna-XM_031583907.1	gene-LOC105897231	2439	53489	yes	1572	400	39	428
rna-XM_031583906.1	gene-LOC105897231	2439	53488	no	1572	400	39	428
rna-XM_031583908.1	gene-LOC105897231	2430	53487	no	1566	400	37	427
rna-XM_031583509.1	gene-LOC116224339	405	15380	yes	263	85	5	52
rna-XM_031584466.1	gene-drosha	3492	64318	yes	2237	695	37	523
rna-XM_031584234.1	gene-LOC116224445	906	8035	yes	586	210	16	94
rna-XM_031584127.1	gene-LOC105905927	1170	1727	yes	763	282	11	114
rna-XM_012824139.2	gene-LOC105897233	996	1692	yes	651	152	33	160
rna-XM_012824138.2	gene-LOC105897232	957	7344	yes	613	174	7	163
rna-XM_012824158.2	gene-wwp1	2655	14945	yes	1724	484	26	421
rna-XM_031584315.1	gene-wwp1	2655	13114	no	1724	484	26	421
rna-XM_012824160.2	gene-rmdn1	912	5991	yes	587	167	6	152
rna-XM_031584316.1	gene-ralyl	858	46280	yes	548	155	12	143
rna-XM_012820196.2	gene-chrnd	1557	5434	yes	1024	272	38	223
rna-XM_012820210.2	gene-nlrx1	2988	7619	yes	1885	585	38	480
rna-XM_031583981.1	gene-nlrx1	2988	7294	no	1885	585	38	480
rna-XM_031583982.1	gene-LOC105893739	1521	4484	yes	970	297	24	230
rna-XM_012820209.2	gene-ube4a	3231	14578	yes	2071	632	53	475
rna-XM_031584241.1	gene-kmt2a	12816	35489	yes	8272	2155	147	2242
rna-XM_012820205.2	gene-kmt2a	12801	35489	no	8265	2147	147	2242
rna-XM_031584242.1	gene-kmt2a	12813	35489	no	8270	2154	147	2242
rna-XM_031584243.1	gene-kmt2a	12810	35489	no	8268	2154	147	2241
rna-XM_012820208.2	gene-c1qtnf5	747	3447	yes	488	116	7	136
rna-XM_031583903.1	gene-rnf26	1392	3465	yes	888	241	18	245
rna-XM_031583902.1	gene-rnf26	1392	3441	no	888	241	18	245
rna-XM_012820206.2	gene-LOC105893749	1527	5777	yes	983	285	30	229
rna-XM_031583697.1	gene-LOC105893738	3981	36950	yes	2529	758	45	649
rna-XM_031584125.1	gene-LOC105893737	1359	5181	yes	882	280	11	186
rna-XM_031584124.1	gene-LOC105893737	1359	3505	no	882	280	11	186
rna-XM_031584030.1	gene-LOC105893736	1386	3651	yes	894	289	15	188
rna-XM_031584207.1	gene-pou2af1	768	9396	yes	501	113	6	148
rna-XM_031583672.1	gene-colca2	684	5239	yes	446	135	6	97
rna-XM_012820189.2	gene-c17h11orf53	849	10815	yes	556	131	3	159
rna-XM_012820199.2	gene-LOC105893743	2931	12984	no	1881	532	43	475
rna-XM_031583671.1	gene-LOC105893743	2934	12984	yes	1883	532	43	476
rna-XM_012820188.2	gene-LOC105893732	1593	3115	yes	1026	293	35	239
rna-XM_012820214.2	gene-LOC105893756	471	4773	yes	299	77	7	88
rna-XM_012820212.2	gene-LOC105893755	1887	9281	yes	1222	363	32	270
rna-XM_031583746.1	gene-sorl1	6669	32577	no	4321	1214	78	1056
rna-XM_031583745.1	gene-sorl1	6672	32577	yes	4323	1214	78	1057
rna-XM_012820185.2	gene-LOC105893730	1656	5196	yes	1086	315	30	225
rna-XM_031584279.1	gene-LOC116224450	1164	2212	yes	728	232	22	182
rna-XM_031583930.1	gene-cnksr2	3201	81154	yes	2038	598	31	534
rna-XM_031583931.1	gene-cnksr2	3198	81154	no	2036	598	31	533
rna-XM_031583934.1	gene-cnksr2	3054	81154	no	1948	571	31	504
rna-XM_031583932.1	gene-cnksr2	3183	81154	no	2027	591	31	534
rna-XM_031583933.1	gene-cnksr2	3180	81154	no	2025	591	31	533
rna-XM_031583935.1	gene-cnksr2	3036	81154	no	1937	564	31	504
rna-XM_031583936.1	gene-cnksr2	3033	81154	no	1935	564	31	503
rna-XM_012820183.2	gene-klhl34	1779	3772	yes	1138	318	19	304
rna-XM_012820200.2	gene-smpx	264	9920	yes	174	43	2	45
rna-XM_031584131.1	gene-smpx	264	9725	no	174	43	2	45
rna-XM_031584132.1	gene-smpx	252	9071	no	166	42	2	42
rna-XM_012820198.2	gene-mbtps2	1506	5748	no	962	259	17	268
rna-XM_012820197.2	gene-mbtps2	1539	5744	yes	984	264	17	274
rna-XM_012820201.2	gene-phex	2238	16346	yes	1461	419	39	319
rna-XM_012820204.2	gene-ptchd1	2667	11513	yes	1699	458	34	476
rna-XM_031584467.1	gene-LOC116224488	2016	6255	yes	1311	294	19	392
rna-XM_031584245.1	gene-adgrg2	2967	8655	yes	1908	470	53	536
rna-XM_031584246.1	gene-adgrg2	2955	8655	no	1900	468	52	535
rna-XM_031584247.1	gene-LOC105893746	1416	7384	yes	916	262	32	206
rna-XM_031584468.1	gene-LOC116217923	666	3041	yes	433	126	8	99
rna-XM_031583452.1	gene-cip2a	2688	10538	yes	1701	517	36	434
rna-XM_031583454.1	gene-LOC116224336	408	2924	yes	261	83	6	58
rna-XM_031583453.1	gene-LOC105905211	963	8307	yes	632	164	13	154
rna-XM_031583451.1	gene-LOC105905210	4362	47572	yes	2772	803	41	746
rna-XM_012833209.2	gene-amer2	2100	3857	yes	1363	309	14	414
rna-XM_012833264.2	gene-mtmr6	1950	12873	yes	1255	375	26	294
rna-XM_012833249.2	gene-nup58	1806	11431	yes	1167	256	10	373
rna-XM_031583555.1	gene-nup58	1803	11431	no	1165	256	10	372
rna-XM_012833250.2	gene-nup58	1722	11431	no	1112	249	10	351
rna-XM_012833251.2	gene-nup58	1719	11430	no	1110	249	10	350
rna-XM_031583950.1	gene-zdhhc20	1128	10214	yes	730	222	25	151
rna-XM_012833252.2	gene-zdhhc20	1092	10211	no	709	212	25	146
rna-XM_012833222.2	gene-LOC105905222	984	12739	yes	643	156	40	145
rna-XM_031584136.1	gene-LOC105905222	984	12739	no	643	156	40	145
rna-XM_012833220.2	gene-pdk3	1221	8775	yes	778	241	18	184
rna-XM_031584205.1	gene-LOC105905232	1071	11501	no	694	194	14	169
rna-XM_012833236.2	gene-LOC105905232	1074	10415	yes	698	193	14	169
rna-XM_031584206.1	gene-LOC105905232	1038	10415	no	676	167	11	184
rna-XM_031583843.1	gene-pola1	4413	66167	yes	2838	866	66	643
rna-XM_031584469.1	gene-LOC105905203	3036	14014	yes	1894	561	30	551
rna-XM_012833237.2	gene-LOC105905233	450	1478	yes	296	92	6	56
rna-XM_031584470.1	gene-chodl	897	4919	yes	593	159	14	131
rna-XM_031583628.1	gene-LOC105905216	2160	22459	no	1377	416	34	333
rna-XM_031583627.1	gene-LOC105905216	2298	14244	no	1470	433	33	362
rna-XM_031583626.1	gene-LOC105905216	2304	14240	yes	1474	433	33	364
rna-XM_031583629.1	gene-LOC105905216	2100	11777	no	1342	402	33	323
rna-XM_012833221.2	gene-LOC105905221	1473	2615	yes	948	323	16	186
rna-XM_031584209.1	gene-LOC116224442	1317	3738	yes	844	295	24	154
rna-XM_012833248.2	gene-eif2s3	1419	5781	yes	905	239	42	233
rna-XM_031583506.1	gene-LOC105905244	2223	6790	no	1457	420	34	312
rna-XM_031583507.1	gene-LOC105905244	2223	6790	no	1457	420	34	312
rna-XM_012833246.2	gene-LOC105905244	2223	6790	yes	1457	420	34	312
rna-XM_012833247.2	gene-LOC105905244	2091	6790	no	1367	402	33	289
rna-XM_012833218.2	gene-LOC105905217	552	1621	yes	362	98	10	82
rna-XM_012833226.2	gene-c8g	633	4948	yes	406	127	14	86
rna-XM_012833228.2	gene-msrb2	546	3085	yes	355	99	5	87
rna-XM_031584330.1	gene-armc3	2445	8280	yes	1554	464	34	393
rna-XM_031583586.1	gene-pip4k2a	1344	22649	yes	874	259	19	192
rna-XM_012833262.2	gene-pip4k2a	1221	22084	no	791	247	21	162
rna-XM_031584089.1	gene-skida1	2397	5356	yes	1534	497	21	345
rna-XM_031583462.1	gene-mllt10	3105	57772	no	2016	492	18	579
rna-XM_031583461.1	gene-mllt10	3108	57771	yes	2018	493	18	579
rna-XM_031583463.1	gene-mllt10	3084	57769	no	2002	490	18	574
rna-XM_031583464.1	gene-mllt10	3018	57768	no	1964	465	18	571
rna-XM_012833273.2	gene-commd3	588	3054	yes	379	126	9	74
rna-XM_012833272.2	gene-bmi1	1047	7221	yes	679	192	22	154
rna-XM_012833263.2	gene-spag6	1524	6868	yes	967	267	27	263
rna-XM_031584471.1	gene-pkd1l1	6870	19218	yes	4438	1230	113	1089
rna-XM_012833261.2	gene-pdia4	1926	4692	yes	1255	381	31	259
rna-XM_031584406.1	gene-ezh2	2370	14615	yes	1545	478	32	315
rna-XM_031584409.1	gene-ezh2	2364	14615	no	1541	477	32	314
rna-XM_031584407.1	gene-ezh2	2370	14046	no	1545	478	32	315
rna-XM_031584410.1	gene-cul1	2334	17224	yes	1493	493	35	313
rna-XM_031584073.1	gene-cntnap2	3963	270767	no	2575	689	57	642
rna-XM_031584072.1	gene-cntnap2	3966	270767	yes	2577	689	57	643
rna-XM_012833266.2	gene-tpk1	756	44604	yes	483	141	12	120
rna-XM_012833268.2	gene-sec61g	207	2391	yes	136	36	10	25
rna-XM_012833265.2	gene-LOC105905260	897	4920	yes	573	170	18	136
rna-XM_031583710.1	gene-LOC105905262	918	3830	yes	584	173	14	147
rna-XM_031583556.1	gene-LOC105905193	885	2129	yes	563	166	16	140
rna-XM_031584288.1	gene-tnfrsf11a	1905	10618	yes	1244	326	19	316
rna-XM_031584345.1	gene-relch	3603	40218	no	2282	677	55	589
rna-XM_031584341.1	gene-relch	3627	40218	no	2297	683	55	592
rna-XM_031584339.1	gene-relch	3642	40217	no	2306	677	55	604
rna-XM_031584343.1	gene-relch	3624	40217	no	2296	675	54	599
rna-XM_031584338.1	gene-relch	3696	40217	yes	2339	690	55	612
rna-XM_031584342.1	gene-relch	3624	40217	no	2294	681	54	595
rna-XM_031584340.1	gene-relch	3627	40217	no	2296	682	54	595
