transcript	gene	cds_length	mrna_length	is_longest	f0	f2	f3	f4
rna-XM_003972282.3	gene-LOC101074733	1134	5983	yes	734	230	18	152
rna-XM_029851149.1	gene-LOC115253331	5133	44277	no	3291	909	96	837
rna-XM_029851150.1	gene-LOC115253331	5133	44277	no	3291	909	96	837
rna-XM_029851151.1	gene-LOC115253331	5124	44277	no	3285	910	96	833
rna-XM_029851148.1	gene-LOC115253331	5136	44277	yes	3293	910	96	837
rna-XM_029851152.1	gene-LOC115253331	4944	40417	no	3171	884	95	794
rna-XM_029850636.1	gene-LOC101074957	5871	92300	yes	3771	1041	118	941
rna-XM_003972284.3	gene-LOC101075175	1596	4614	yes	1038	274	20	264
rna-XM_003972285.3	gene-LOC101075396	1194	5987	yes	772	248	25	149
rna-XM_003972268.3	gene-LOC101071607	579	7346	yes	368	106	10	95
rna-XM_011612753.2	gene-LOC105417669	747	1782	yes	488	122	19	118
rna-XM_029850491.1	gene-LOC105419927	780	18134	yes	511	136	17	116
rna-XM_029850490.1	gene-LOC105419927	780	4701	no	511	136	17	116
rna-XM_029850492.1	gene-LOC105419927	780	3124	no	511	136	17	116
rna-XM_029850493.1	gene-LOC105419927	747	3094	no	490	127	16	114
rna-XM_029850495.1	gene-LOC115246489	735	2309	yes	475	126	25	109
rna-XM_029850494.1	gene-LOC105419868	741	1940	yes	482	120	23	116
rna-XM_029851480.1	gene-LOC115253375	771	1967	yes	501	131	22	117
rna-XM_011620017.2	gene-LOC105418898	729	1493	yes	474	135	19	101
rna-XM_029851307.1	gene-LOC101061835	1461	6007	no	944	241	26	250
rna-XM_029851305.1	gene-LOC101061835	1461	6007	yes	944	241	26	250
rna-XM_029851306.1	gene-LOC101061835	1461	6007	no	944	241	26	250
rna-XM_003978660.2	gene-LOC101061835	1461	3096	no	944	241	26	250
rna-XM_011620018.2	gene-LOC101062066	468	2195	yes	298	85	10	75
rna-XM_029851308.1	gene-LOC101062066	384	2174	no	248	66	10	60
rna-XM_029851309.1	gene-LOC101062066	384	1599	no	248	66	10	60
rna-XM_003978659.2	gene-LOC101061612	969	34226	yes	634	148	20	167
rna-XM_003978662.3	gene-ift27	600	5642	yes	392	115	4	89
rna-XM_029851275.1	gene-syngr1	699	11975	yes	466	115	13	105
rna-XM_011620019.2	gene-syngr1	588	9593	no	395	99	14	80
rna-XM_011620020.2	gene-tab1	1476	11443	yes	947	266	20	243
rna-XM_029851272.1	gene-tab1	1473	11443	no	945	265	20	243
rna-XM_029851273.1	gene-tab1	1362	9391	no	877	239	21	225
rna-XM_011620024.2	gene-mgat3	1878	33451	no	1210	352	24	292
rna-XM_011620022.2	gene-mgat3	1905	33441	no	1227	360	24	294
rna-XM_011620023.2	gene-mgat3	1878	31584	no	1210	352	24	292
rna-XM_003978665.3	gene-mgat3	1956	10098	yes	1258	369	24	305
rna-XM_029851271.1	gene-mgat3	1878	8809	no	1210	352	24	292
rna-XM_003978666.3	gene-c1qtnf6	729	5474	yes	475	133	10	111
rna-XM_029851350.1	gene-tmprss6	2406	9617	no	1570	407	23	406
rna-XM_029851349.1	gene-tmprss6	2448	9615	yes	1597	415	24	412
rna-XM_029851353.1	gene-LOC105419406	2370	28256	yes	1536	473	44	317
rna-XM_029851352.1	gene-LOC105419406	2370	27635	no	1536	473	44	317
rna-XM_029851354.1	gene-LOC105419406	2289	27159	no	1486	453	41	309
rna-XM_029851355.1	gene-LOC115253354	696	4224	yes	455	133	12	96
rna-XM_003976806.3	gene-LOC101070479	879	2751	yes	572	158	8	141
rna-XM_003976811.3	gene-rps19bp1	477	1602	yes	301	118	3	55
rna-XM_011617834.2	gene-atf4	1332	3916	yes	862	203	15	252
rna-XM_003976807.3	gene-atf4	1329	3915	no	860	203	15	251
rna-XM_011617835.2	gene-LOC105418396	966	1922	yes	613	174	17	162
rna-XM_029850637.1	gene-LOC101071851	630	864	yes	411	103	18	98
rna-XM_029851051.1	gene-sun2	1341	4159	no	856	246	20	219
rna-XM_011617836.2	gene-sun2	1410	4159	yes	900	256	20	234
rna-XM_011617837.2	gene-sun2	1407	4158	no	898	256	20	233
rna-XM_029851053.1	gene-sun2	1311	3162	no	836	239	20	216
rna-XM_029851052.1	gene-sun2	1341	2866	no	855	243	20	223
rna-XM_029851069.1	gene-pdgfb	1632	11032	yes	1045	308	13	266
rna-XM_003976814.3	gene-pdgfb	1629	11032	no	1043	308	13	265
rna-NM_001032547.1	gene-ncf4	1047	12617	yes	673	213	17	144
rna-XM_003976808.2	gene-LOC101070944	441	14455	yes	287	86	7	61
rna-XM_003976815.3	gene-baiap2l2	1509	6061	yes	956	287	13	253
rna-NM_001280044.1	gene-fam20c4	1575	24712	yes	1000	307	15	253
rna-XM_029850102.1	gene-fam20c4	1227	2671	no	780	245	11	191
rna-XM_029850638.1	gene-dnhd1	13323	20527	yes	8474	2706	207	1936
rna-XM_029851390.1	gene-dnal4	321	2073	yes	217	60	3	41
rna-XM_003976810.3	gene-dnal4	321	2050	no	217	60	3	41
rna-XM_029851345.1	gene-LOC101072740	1806	8443	yes	1160	299	21	326
rna-XM_003976816.3	gene-cbx6	1461	6426	no	952	212	16	281
rna-XM_011617838.2	gene-cbx6	1545	6183	yes	1004	244	16	281
rna-XM_003976817.3	gene-pla2g6	2454	8402	yes	1587	445	36	386
rna-XM_011617841.2	gene-pla2g6	2376	8402	no	1537	428	35	376
rna-XM_029850392.1	gene-LOC115253201	1530	4342	no	991	286	23	230
rna-XM_029850391.1	gene-LOC115253201	1779	4341	yes	1153	343	28	255
rna-XM_029850398.1	gene-LOC105419225	1725	3886	yes	1115	333	26	251
rna-XM_029850399.1	gene-LOC105419225	1404	3143	no	908	277	21	198
rna-XM_029850405.1	gene-LOC115253207	855	2823	yes	561	156	12	126
rna-XM_029850404.1	gene-LOC115253207	855	2814	no	561	156	12	126
rna-XM_029850395.1	gene-LOC115253203	1779	90597	yes	1147	350	28	254
rna-XM_029850403.1	gene-LOC115253206	891	2588	no	578	171	14	128
rna-XM_029850402.1	gene-LOC115253206	957	2588	yes	619	183	15	140
rna-XM_029850401.1	gene-LOC115253205	1236	5784	yes	809	222	22	183
rna-XM_029850394.1	gene-LOC115253202	1611	30956	no	1044	306	25	236
rna-XM_029850393.1	gene-LOC115253202	1779	4984	yes	1149	344	28	258
rna-XM_029850409.1	gene-LOC115253210	672	5699	yes	436	122	6	108
rna-XM_029850388.1	gene-LOC105418369	1800	16804	no	1165	347	33	255
rna-XM_029850390.1	gene-LOC105418369	1713	16797	no	1112	332	28	241
rna-XM_029850387.1	gene-LOC105418369	1881	11717	yes	1217	370	31	263
rna-XM_029850389.1	gene-LOC105418369	1779	4101	no	1151	347	28	253
rna-XM_029850396.1	gene-LOC105419843	1770	3080	yes	1149	338	25	258
rna-XM_029850397.1	gene-LOC105419843	1629	3035	no	1058	310	23	238
rna-XM_029850408.1	gene-LOC105418277	918	2527	yes	601	181	15	121
rna-XM_029850400.1	gene-LOC115253204	1395	3535	yes	901	276	24	194
rna-XM_029850406.1	gene-LOC115253208	747	1219	yes	477	153	12	105
rna-XM_029850407.1	gene-LOC115253209	747	1214	yes	477	153	12	105
rna-XM_029851339.1	gene-LOC101063539	570	5520	no	358	120	9	83
rna-XM_029851340.1	gene-LOC101063539	570	5520	no	358	120	9	83
rna-XM_029851337.1	gene-LOC101063539	603	5517	yes	379	128	10	86
rna-XM_029851338.1	gene-LOC101063539	600	5516	no	377	128	10	85
rna-XM_011617351.2	gene-LOC101063317	1407	3551	yes	902	271	27	207
rna-XM_003976419.3	gene-LOC101063092	2127	14665	yes	1347	372	34	374
rna-XM_003976418.3	gene-LOC101062872	984	3983	yes	626	181	11	166
rna-XM_029850698.1	gene-LOC101063032	1350	13479	yes	870	259	26	195
rna-XM_029850699.1	gene-LOC101063032	1260	13343	no	812	239	23	186
rna-XM_029850701.1	gene-LOC101063032	1119	13343	no	722	207	23	167
rna-XM_029850700.1	gene-LOC101063032	1119	13343	no	722	207	23	167
rna-XM_029850703.1	gene-LOC101063032	1119	12564	no	722	207	23	167
rna-XM_029850702.1	gene-LOC101063032	1119	12564	no	722	207	23	167
rna-XM_029850704.1	gene-LOC115253263	1143	2681	yes	738	223	16	166
rna-XM_029850705.1	gene-LOC105417691	1449	9209	yes	914	254	9	272
rna-XM_011612856.2	gene-LOC101079010	2016	6054	yes	1320	378	17	301
rna-XM_011612857.2	gene-LOC101079010	2013	6054	no	1318	377	17	301
rna-XM_029850177.1	gene-LOC101079010	1866	4795	no	1219	361	15	271
rna-XM_011612854.2	gene-LOC101078784	4032	10489	yes	2612	697	38	685
rna-XM_029850178.1	gene-LOC101078784	3564	6765	no	2302	615	28	619
rna-XM_029850865.1	gene-LOC101078555	1089	7907	yes	707	191	24	167
rna-XM_011612853.2	gene-LOC101078555	1089	7905	no	707	191	24	167
rna-XM_003972379.3	gene-LOC101078555	1080	7902	no	701	189	24	166
rna-XM_029850866.1	gene-LOC101078555	1089	7738	no	707	191	24	167
rna-XM_029850857.1	gene-LOC101078331	4692	11376	yes	3026	825	47	794
rna-XM_029850863.1	gene-LOC101078331	4590	11376	no	2959	812	44	775
rna-XM_029850859.1	gene-LOC101078331	4677	11376	no	3016	822	47	792
rna-XM_029850860.1	gene-LOC101078331	4644	11376	no	2995	816	46	787
rna-XM_029850862.1	gene-LOC101078331	4629	11376	no	2985	813	46	785
rna-XM_029850858.1	gene-LOC101078331	4689	11376	no	3024	824	47	794
rna-XM_029850861.1	gene-LOC101078331	4641	11376	no	2993	815	46	787
rna-XM_029850927.1	gene-LOC101078106	990	3348	yes	646	158	8	178
rna-XM_003972377.3	gene-LOC101077879	1695	6775	yes	1098	308	38	251
rna-XM_029850928.1	gene-LOC115253293	399	1500	yes	253	75	10	61
rna-XM_029851293.1	gene-LOC101077656	993	2471	no	636	161	10	186
rna-XM_011612850.2	gene-LOC101077656	1080	2817	yes	691	181	13	195
rna-XM_029851292.1	gene-LOC101077431	2274	4215	no	1443	427	21	383
rna-XM_003972375.3	gene-LOC101077431	2274	4215	yes	1443	427	21	383
rna-XM_029851291.1	gene-LOC101077431	2274	4215	no	1443	427	21	383
rna-XM_011612852.2	gene-LOC101077431	2274	4215	no	1443	427	21	383
rna-XM_003972374.2	gene-LOC101077202	1539	4921	yes	975	310	10	244
rna-XM_029850841.1	gene-LOC101076978	2349	9197	no	1517	412	27	393
rna-XM_011612849.2	gene-LOC101076978	2352	9196	yes	1519	412	27	394
rna-XM_029850842.1	gene-LOC115253290	825	4044	yes	523	187	7	108
rna-XM_029850843.1	gene-LOC115253290	639	2403	no	404	141	6	88
rna-XM_029850681.1	gene-LOC115253261	1470	2593	yes	925	366	4	175
rna-XM_029850840.1	gene-LOC101076752	2925	7530	yes	1906	506	40	473
rna-XM_029850839.1	gene-LOC101076752	2925	7495	no	1906	506	40	473
rna-XM_011612848.2	gene-LOC101076752	2925	7495	no	1906	506	40	473
rna-XM_029850682.1	gene-LOC101076521	4137	10881	yes	2643	878	40	576
rna-XM_003972371.3	gene-bfar	1353	4024	yes	865	262	19	207
rna-XM_011612847.2	gene-bfar	1353	4023	no	865	262	19	207
rna-XM_003972370.3	gene-thumpd1	966	2443	yes	620	200	15	131
rna-XM_011612846.2	gene-LOC101075840	2646	8140	no	1693	488	24	441
rna-XM_011612845.2	gene-LOC101075840	2649	8134	yes	1695	489	24	441
rna-XM_011612844.2	gene-gtf3c1	6624	11096	yes	4213	1329	86	996
rna-XM_029850524.1	gene-gtf3c1	6570	11096	no	4178	1322	86	984
rna-XM_029850558.1	gene-LOC115253227	1122	20468	yes	725	196	22	179
rna-XM_029850560.1	gene-LOC105418481	1008	2397	yes	651	175	22	160
rna-XM_029850553.1	gene-LOC105419073	1701	3073	yes	1092	321	15	273
rna-XM_011612843.2	gene-LOC105417682	1083	2676	yes	700	187	22	174
rna-XM_029850563.1	gene-LOC115253228	480	796	yes	312	86	5	77
rna-XM_011612840.2	gene-LOC101075397	1104	3619	yes	699	267	12	126
rna-XM_011612842.2	gene-LOC101075397	972	2960	no	615	237	10	110
rna-XM_029850541.1	gene-LOC101075176	2754	7514	yes	1782	564	29	379
rna-XM_011612838.2	gene-LOC101074958	1821	5937	yes	1161	353	20	287
rna-XM_029850549.1	gene-LOC101074958	1602	5845	no	1019	311	16	256
rna-XM_029850550.1	gene-LOC101074958	1602	5838	no	1019	311	16	256
rna-XM_011612837.2	gene-ears2	1572	3846	yes	986	320	29	237
rna-XM_003972364.3	gene-ears2	1569	3844	no	984	319	29	237
rna-XM_029850555.1	gene-ears2	1308	3605	no	824	268	25	191
rna-XM_029850523.1	gene-LOC101074515	10896	24614	yes	6939	2047	166	1744
rna-XM_011612834.2	gene-LOC105417681	261	870	yes	165	48	1	47
rna-XM_011612833.2	gene-txndc11	2550	5353	no	1602	494	28	426
rna-XM_011612832.2	gene-txndc11	2550	5353	yes	1602	494	28	426
rna-XM_029850542.1	gene-txndc11	2208	4575	no	1388	410	26	384
rna-XM_029850548.1	gene-eri2	2040	3863	yes	1302	409	19	310
rna-XM_011612829.2	gene-rexo5	2334	5812	no	1466	461	29	378
rna-XM_011612827.2	gene-rexo5	2451	5811	yes	1543	480	29	399
rna-XM_011612828.2	gene-rexo5	2448	5811	no	1541	479	29	399
rna-XM_011612830.2	gene-parn	2064	5720	yes	1340	422	34	268
rna-XM_011612826.2	gene-mad1l1	2160	25430	yes	1354	499	20	287
rna-XM_029850551.1	gene-LOC115253226	1821	5522	yes	1167	284	27	343
rna-XM_029850559.1	gene-LOC101073166	1053	5552	yes	666	188	11	188
rna-XM_003972357.3	gene-LOC101072944	1665	16374	yes	1058	302	20	285
rna-XM_003972306.3	gene-LOC101061207	1488	4281	yes	960	261	13	254
rna-XM_029850562.1	gene-LOC101080218	639	1974	yes	403	104	5	127
rna-XM_003972355.3	gene-plk1	1725	3544	no	1098	340	34	253
rna-XM_029850552.1	gene-plk1	1728	3543	yes	1100	340	34	254
rna-XM_029850529.1	gene-palb2	3897	6032	no	2481	707	27	682
rna-XM_029850528.1	gene-palb2	3918	5918	yes	2495	711	27	685
rna-XM_003972305.2	gene-LOC101079988	954	3137	yes	628	165	19	142
rna-XM_029850525.1	gene-LOC101072271	5205	19934	yes	3358	785	44	1018
rna-XM_029850556.1	gene-LOC101072056	1479	18801	yes	943	278	16	242
rna-XM_029850557.1	gene-LOC101072056	1299	16341	no	837	232	18	212
rna-XM_003972353.3	gene-LOC101072056	1449	16340	no	929	262	18	240
rna-XM_029850696.1	gene-LOC101071829	558	1449	yes	375	105	8	70
rna-XM_011612818.2	gene-LOC101071608	1578	11664	yes	1031	328	25	194
rna-XM_029850554.1	gene-LOC101071608	1536	11663	no	1004	321	24	187
rna-XM_003972351.3	gene-LOC101071608	1554	11663	no	1014	324	25	191
rna-XM_011612813.2	gene-LOC101071381	2448	8582	no	1547	468	29	404
rna-XM_029850545.1	gene-LOC101071381	2529	8582	yes	1598	485	30	416
rna-XM_029850546.1	gene-LOC101071381	2448	8560	no	1547	468	29	404
rna-XM_029850544.1	gene-LOC101071381	2529	8560	no	1598	485	30	416
rna-XM_011612815.2	gene-LOC101071381	2253	5760	no	1432	417	26	378
rna-XM_011612817.2	gene-vav1	2529	10183	no	1601	558	41	329
rna-XM_029850543.1	gene-vav1	2532	10183	yes	1603	559	41	329
rna-XM_003972303.3	gene-pin1	468	3006	yes	305	85	7	71
rna-XM_011612870.2	gene-LOC101070922	1536	3813	yes	982	272	17	265
rna-XM_011612812.2	gene-LOC105417679	3390	7819	yes	2184	524	36	646
rna-XM_003972302.2	gene-actbb	1128	3651	yes	744	181	28	175
rna-XM_003972347.3	gene-fbxl18	2118	4163	yes	1326	399	19	374
rna-XM_011612811.2	gene-LOC101070459	2151	3588	yes	1362	432	23	334
rna-XM_011612808.2	gene-LOC101070229	1869	6105	yes	1177	376	33	283
rna-XM_011612809.2	gene-LOC101070229	1866	6105	no	1175	375	33	283
rna-XM_003972344.3	gene-LOC101070002	2670	7241	yes	1682	493	25	470
rna-XM_003972343.3	gene-LOC101069773	1401	5539	yes	881	266	22	232
rna-XM_003972301.3	gene-alkbh5	1092	3456	yes	696	223	17	156
rna-XM_011612807.2	gene-LOC101069544	336	1001	yes	211	72	6	47
rna-XM_029850522.1	gene-LOC101069311	13185	32714	no	8515	2387	186	2097
rna-XM_029850520.1	gene-LOC101069311	13185	32714	yes	8515	2387	186	2097
rna-XM_029850521.1	gene-LOC101069311	13185	31257	no	8515	2387	186	2097
rna-XM_029850526.1	gene-LOC101069083	4758	63326	yes	3096	788	70	804
rna-XM_003972340.3	gene-LOC101069083	4746	63293	no	3089	779	69	809
rna-XM_029850527.1	gene-LOC101069083	4536	62980	no	2955	747	68	766
rna-XM_003972300.3	gene-LOC101078860	780	3653	yes	507	144	10	119
rna-XM_029850565.1	gene-LOC101068857	1839	6652	yes	1187	325	41	286
rna-XM_011612806.2	gene-LOC105417678	771	3011	yes	484	138	5	144
rna-XM_003972299.3	gene-LOC101078633	1113	5068	yes	740	177	23	173
rna-XM_011612803.2	gene-LOC101078633	1113	4878	no	740	177	23	173
rna-XM_011612802.2	gene-LOC101078633	1113	4878	no	740	177	23	173
rna-XM_011612801.2	gene-LOC101078633	1113	4877	no	740	177	23	173
rna-XM_003972298.3	gene-LOC101078408	1140	3415	yes	749	197	18	176
rna-XM_011612800.2	gene-LOC101078408	1140	3415	no	749	197	18	176
rna-XM_029850561.1	gene-LOC101066545	708	6931	yes	468	122	15	103
rna-XM_029850531.1	gene-radil	3600	15377	yes	2276	634	52	638
rna-XM_029850532.1	gene-radil	3528	15377	no	2228	625	52	623
rna-XM_029850533.1	gene-radil	3513	15377	no	2219	621	52	621
rna-XM_011612796.2	gene-radil	3492	15377	no	2210	616	52	614
rna-XM_029850547.1	gene-foxk1	2040	9190	yes	1312	318	25	385
rna-XM_011612793.2	gene-foxk1	2034	9182	no	1308	317	25	384
rna-XM_011612795.2	gene-LOC101067951	1449	3561	yes	939	273	35	202
rna-XM_003972334.3	gene-gpank1	1053	1885	yes	666	225	5	157
rna-XM_029850538.1	gene-LOC101067491	3045	5484	no	1941	650	23	431
rna-XM_029850534.1	gene-LOC101067491	3045	5484	yes	1941	650	23	431
rna-XM_029850536.1	gene-LOC101067491	3045	4918	no	1941	650	23	431
rna-XM_029850540.1	gene-LOC101067491	3045	4906	no	1941	650	23	431
rna-XM_029850539.1	gene-LOC101067491	3045	4774	no	1941	650	23	431
rna-XM_029850535.1	gene-LOC101067491	3045	4774	no	1941	650	23	431
rna-XM_011612791.2	gene-sdk1	6528	121997	no	4218	1014	87	1209
rna-XM_029850847.1	gene-sdk1	6555	121955	yes	4236	1017	87	1215
rna-XM_003972297.3	gene-gna12	1134	13293	yes	729	218	25	162
rna-XM_003972331.3	gene-LOC101067048	2946	8040	yes	1876	509	39	522
rna-XM_003972330.3	gene-LOC101066821	1209	4446	yes	768	243	18	180
rna-XM_003972329.3	gene-eif3b	2043	5252	yes	1349	398	39	257
rna-XM_029850376.1	gene-brat1	2541	8024	no	1609	470	25	437
rna-XM_029850374.1	gene-brat1	2568	4256	yes	1607	481	27	453
rna-XM_029850375.1	gene-brat1	2547	4255	no	1596	476	27	448
rna-XM_029850377.1	gene-slc5a10	1911	15159	yes	1237	274	46	354
rna-XM_011612787.2	gene-LOC105417676	2508	7599	yes	1606	428	34	440
rna-XM_011612786.2	gene-chtf18	2754	7712	yes	1740	564	47	403
rna-XM_029851207.1	gene-LOC115253337	204	2374	yes	131	43	4	26
rna-XM_029851206.1	gene-LOC115253337	204	2367	no	131	43	4	26
rna-XM_029851201.1	gene-LOC101065691	3900	20040	no	2483	655	41	721
rna-XM_029851204.1	gene-LOC101065691	3246	20040	no	2074	554	38	580
rna-XM_029851202.1	gene-LOC101065691	3795	20039	no	2414	638	40	703
rna-XM_011612865.2	gene-LOC101065691	3903	20039	yes	2485	656	41	721
rna-XM_029851203.1	gene-LOC101065691	3507	13597	no	2237	581	37	652
rna-XM_011612784.2	gene-LOC101065460	738	3939	yes	469	157	9	103
rna-XM_011612785.2	gene-LOC101065460	738	3937	no	469	157	9	103
rna-XM_011612783.2	gene-LOC101065234	2007	18499	yes	1322	380	32	273
rna-XM_029851205.1	gene-LOC101065234	2004	18499	no	1320	379	32	273
rna-XM_011612782.2	gene-LOC101065234	2007	15859	no	1320	381	31	275
rna-XM_003972323.2	gene-LOC101065009	1002	3986	yes	646	180	14	162
rna-XM_011612781.2	gene-LOC101064791	5700	12914	yes	3593	1092	41	974
rna-XM_029850465.1	gene-LOC101064791	5580	12914	no	3523	1067	41	949
rna-XM_029850459.1	gene-LOC101064573	6726	35938	yes	4292	1284	122	1028
rna-XM_029850461.1	gene-LOC101064573	6666	35938	no	4253	1271	120	1022
rna-XM_029850462.1	gene-LOC101064573	6621	35938	no	4225	1264	119	1013
rna-XM_029850463.1	gene-LOC101064573	6537	35938	no	4186	1242	109	1000
rna-XM_029850460.1	gene-LOC101064573	6681	35938	no	4262	1278	120	1021
rna-XM_003972320.3	gene-LOC101064347	714	3398	yes	465	114	11	124
rna-XM_011612779.2	gene-LOC101064129	1533	3890	yes	973	299	19	242
rna-XM_011612780.2	gene-LOC101064129	1452	3744	no	921	276	17	238
rna-XM_011612862.2	gene-LOC105417687	561	2791	yes	360	82	6	113
rna-XM_011612778.2	gene-LOC101063903	1749	3963	yes	1136	361	33	219
rna-XM_029850468.1	gene-tmem131l	4623	17978	no	2975	855	49	744
rna-XM_029850469.1	gene-tmem131l	4521	17977	no	2913	832	47	729
rna-XM_029850467.1	gene-tmem131l	4623	17977	no	2975	855	49	744
rna-XM_029850466.1	gene-tmem131l	4626	17976	yes	2977	856	49	744
rna-XM_011612776.2	gene-tmem131l	4623	17968	no	2975	856	49	743
rna-XM_011612775.2	gene-mnd1	618	8285	yes	398	136	8	76
rna-XM_011612774.2	gene-trim2	2232	13319	yes	1437	413	45	337
rna-XM_003972292.3	gene-trim2	2232	10433	no	1437	413	45	337
rna-XM_029850470.1	gene-trim2	2232	9614	no	1437	413	45	337
rna-XM_011612773.2	gene-trim2	2232	7197	no	1437	413	45	337
rna-XM_003972315.3	gene-fhdc1	2826	14848	yes	1816	529	33	448
rna-XM_029851311.1	gene-fhdc1	2301	7631	no	1474	452	25	350
rna-XM_011612770.2	gene-arfip1	1380	8297	no	891	291	18	180
rna-XM_011612769.2	gene-arfip1	1482	8297	yes	957	302	19	204
rna-XM_011612771.2	gene-arfip1	1110	8296	no	713	218	16	163
rna-XM_011612768.2	gene-fam193a	4791	10598	yes	3085	898	37	771
rna-XM_029850934.1	gene-fam193a	3927	7370	no	2528	750	32	617
rna-XM_003972312.3	gene-tnip2	1359	2989	yes	846	317	19	177
rna-XM_003972291.3	gene-sfrp2	888	1690	yes	570	182	22	114
rna-XM_029851347.1	gene-dchs2	7590	18507	no	4839	1312	108	1331
rna-XM_029851346.1	gene-dchs2	9870	18507	yes	6300	1709	138	1723
rna-XM_029850697.1	gene-LOC105417685	720	1851	yes	475	130	12	103
rna-XM_011612766.2	gene-plrg1	1524	4219	yes	978	275	30	241
rna-XM_011612765.2	gene-fgg	1296	3129	yes	858	239	19	180
rna-XM_003972290.3	gene-lrat	819	1707	yes	520	142	20	137
rna-XM_003972289.3	gene-LOC101076520	654	2056	yes	409	129	9	107
rna-XM_029850086.1	gene-npy2r	1140	2043	no	734	213	22	171
rna-XM_029850087.1	gene-npy2r	1092	2043	no	705	205	21	161
rna-NM_001105223.1	gene-npy2r	1191	1190	yes	767	224	23	177
rna-XM_003972288.3	gene-pdlim3	948	4292	yes	614	163	18	153
rna-XM_029850445.1	gene-sorbs2	4629	30101	no	2975	838	61	755
rna-XM_029850444.1	gene-sorbs2	4944	30098	yes	3177	870	61	836
rna-XM_029850447.1	gene-sorbs2	3996	30095	no	2570	734	53	639
rna-XM_029850446.1	gene-sorbs2	4389	30094	no	2823	782	55	729
rna-XM_029850448.1	gene-LOC115253219	1383	2487	yes	877	198	11	297
rna-XM_003972308.3	gene-tlr3	2742	4806	yes	1689	540	38	475
rna-XM_003972307.3	gene-LOC101061436	1551	3286	yes	1000	286	26	239
rna-XM_003972287.2	gene-mtnr1a	1053	21698	yes	685	166	31	171
rna-XM_029851360.1	gene-fat1	13947	49693	yes	9002	2425	243	2277
rna-XM_003972286.3	gene-fat1	13842	48343	no	8933	2402	241	2266
rna-XM_029851363.1	gene-fat1	13878	48343	no	8954	2413	241	2270
rna-XM_029851362.1	gene-fat1	13911	48343	no	8981	2414	243	2273
rna-XM_029851359.1	gene-fat1	13947	48343	no	9002	2425	243	2277
rna-XM_029851361.1	gene-fat1	13938	48343	no	8996	2423	243	2276
rna-XM_029851364.1	gene-fat1	13299	45698	no	8580	2313	239	2167
rna-NM_001032602.1	gene-frg1	768	5835	yes	494	167	9	98
rna-XM_003972479.3	gene-asah1	1179	3455	yes	754	216	24	185
rna-XM_029850105.1	gene-pcm1	6243	15167	no	4017	1230	55	941
rna-XM_029850106.1	gene-pcm1	6210	15167	no	3996	1221	55	938
rna-XM_029850107.1	gene-pcm1	6189	15167	no	3982	1222	54	931
rna-XM_011612881.2	gene-pcm1	6231	15167	no	4010	1227	55	939
rna-XM_029850104.1	gene-pcm1	6246	15167	yes	4019	1231	55	941
rna-XM_011612882.2	gene-pcm1	6228	15166	no	4008	1226	55	939
rna-NM_001032604.1	gene-pcm1	6228	13768	no	4008	1226	55	939
rna-XM_029850108.1	gene-pcm1	5028	12196	no	3219	999	45	765
rna-XM_029850910.1	gene-sart1	2319	2845	yes	1489	512	21	297
rna-XM_003972426.3	gene-sart1	2319	2813	no	1489	512	21	297
rna-XM_011612975.2	gene-LOC101071153	2283	7268	yes	1478	438	29	338
rna-NM_001032699.1	gene-casp3	843	3589	yes	552	154	10	127
rna-XM_029851000.1	gene-LOC101064930	3222	13992	yes	2064	613	28	517
rna-XM_029851001.1	gene-LOC101064930	3063	9113	no	1963	583	26	491
rna-XM_029851034.1	gene-tll1	3081	25738	no	2012	588	58	423
rna-XM_029851030.1	gene-tll1	3081	25738	yes	2012	588	58	423
rna-XM_029851033.1	gene-tll1	3081	25407	no	2012	588	58	423
