BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	ArrayExpress-SPECIES	Subject_ID	Alias	ENA_CHECKLIST	use_species
PRJEB1254	ERR730996	WGS	250	7208475500	SAMEA2661339	2595553975	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674942	Illumina HiSeq 2000	11657580	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661339	ERP002088	missing	ERS510553	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510553	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__7-sc-2016856	ERC000011	0
PRJEB1254	ERR266469	WGS	200	5636573600	SAMEA1877400	3951795065	SC	public	unknown_contigs,bam,sra	gs,ncbi,s3,ena	ncbi.public,ena,gs.US,s3.us-east-1	ERX240965	Illumina HiSeq 2000	6526420	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877400	ERP002088	missing	ERS198942	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198942	Astatotilapia	NA	NA	Massoko_Yellow_1-sc-2012-12-14T14:26:14Z-1512683	NA	0
PRJEB1254	ERR715505	WGS	250	16317027500	SAMEA2661254	5561666735	SC	public	bam,sra	ena,ncbi,s3,gs	gs.US,s3.us-east-1,ncbi.public,ena	ERX659427	Illumina HiSeq 2000	11649585	PAIRED	RANDOM	GENOMIC	Copadichromis_borleyi	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661254	ERP002088	missing	ERS510468	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-09T11:36:51Z	public	ERS510468	Copadichromis borleyi	NA	NA	Copadichromis_borleyi-sc-2016564	ERC000011	0
PRJEB1254	ERR702225	WGS	250	6518780000	SAMEA2661376	2382241100	SC	public	bam,sra	ena,gs,s3,ncbi	ena,ncbi.public,s3.us-east-1,gs.US	ERX646488	Illumina HiSeq 2000	11649652	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661376	ERP002088	missing	ERS510590	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:10Z	public	ERS510590	Astatotilapia	NA	NA	Astatotilapia__Massoko_olive__6-sc-2016893	ERC000011	0
PRJEB1254	ERR715493	WGS	250	17141900000	SAMEA2661237	5885075415	SC	public	bam,sra	s3,ena,gs,ncbi	gs.US,ena,ncbi.public,s3.us-east-1	ERX659415	Illumina HiSeq 2000	11649631	PAIRED	RANDOM	GENOMIC	Champsochromis	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661237	ERP002088	missing	ERS510451	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-09T11:31:21Z	public	ERS510451	Champsochromis	NA	NA	Champsochromis_caeruelus_1-sc-2016547	ERC000011	0
PRJEB1254	ERR266491	WGS	200	4676948800	SAMEA1877442	3225124002	SC	public	sra,bam	ena,s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1,ena	ERX240987	Illumina HiSeq 2000	6526397	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877442	ERP002088	missing	ERS198948	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198948	Astatotilapia	NA	NA	Massoko_Yellow_3-sc-2012-12-14T14:26:22Z-1512689	NA	0
PRJEB1254	ERR266453	WGS	200	5176539600	SAMEA1877400	3530507186	SC	public	bam,sra,unknown_contigs	gs,ncbi,ena,s3	ncbi.public,ena,gs.US,s3.us-east-1	ERX240949	Illumina HiSeq 2000	6526420	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877400	ERP002088	missing	ERS198942	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198942	Astatotilapia	NA	NA	Massoko_Yellow_1-sc-2012-12-14T14:26:14Z-1512683	NA	0
PRJEB1254	ERR731020	WGS	250	7401864500	SAMEA2661368	2721355723	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674966	Illumina HiSeq 2000	11657548	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661368	ERP002088	missing	ERS510582	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510582	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__36-sc-2016885	ERC000011	0
PRJEB1254	ERR266510	WGS	200	3232931200	SAMEA1877417	2226732903	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX241006	Illumina HiSeq 2000	6526435	PAIRED	RANDOM	GENOMIC	Lethrinops_albus	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877417	ERP002088	missing	ERS198967	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198967	Lethrinops albus	NA	NA	Lethrinops_albus-sc-2012-12-14T14:26:43Z-1512708	NA	0
PRJEB1254	ERR303400	WGS	200	4813172600	SAMEA1920097	3405081582	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276741	Illumina HiSeq 2000	6813818	PAIRED	RANDOM	GENOMIC	Aulonocara_stuartgranti	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920097	ERP002088	missing	ERS208883	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:32Z	public	ERS208883	Aulonocara stuartgranti	NA	NA	Aulonocara_stuartgranti__Usisya___mother_-sc-2013-01-28T12:01:22Z-1530728	NA	0
PRJEB1254	ERR271675	WGS	200	7897473400	SAMEA1877489	5393163443	SC	public	sra,bam	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX245902	Illumina HiSeq 2000	6526387	PAIRED	RANDOM	GENOMIC	Aulonocara_stuartgranti	ILLUMINA	2013-05-15T00:00:00Z	SAMEA1877489	ERP002088	missing	ERS198963	2013-05-07	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-08T16:10:47Z	public	ERS198963	Aulonocara stuartgranti	NA	NA	Aulonocara_stuartgranti__maisoni_-sc-2012-12-14T14:26:39Z-1512704	NA	0
PRJEB1254	ERR266477	WGS	200	5652390800	SAMEA1877400	3895996544	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240973	Illumina HiSeq 2000	6526420	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877400	ERP002088	missing	ERS198942	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198942	Astatotilapia	NA	NA	Massoko_Yellow_1-sc-2012-12-14T14:26:14Z-1512683	NA	0
PRJEB1254	ERR1081385	WGS	250	12739893250	SAMEA3388875	4663853804	SC	public	cram,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1160975	Illumina HiSeq 2000	14544823	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-10-21T00:00:00Z	SAMEA3388875	ERP002088	missing	ERS724961	2015-10-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-10-20T13:44:16Z	2018-03-09T01:00:31Z	public	ERS724961	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Itupi_-sc-2288189	ERC000011	1
PRJEB1254	ERR1081386	WGS	250	14138194250	SAMEA3388876	5117552438	SC	public	cram,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1160976	Illumina HiSeq 2000	14544835	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-10-21T00:00:00Z	SAMEA3388876	ERP002088	missing	ERS724962	2015-10-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-10-20T17:21:57Z	2018-03-09T01:11:30Z	public	ERS724962	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Itupi_-sc-2288190	ERC000011	1
PRJEB1254	ERR1081387	WGS	250	14231757500	SAMEA3388877	5183689997	SC	public	cram,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1160977	Illumina HiSeq 2000	14544847	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-10-21T00:00:00Z	SAMEA3388877	ERP002088	missing	ERS724963	2015-10-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-10-20T17:21:57Z	2018-03-09T00:43:49Z	public	ERS724963	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Itupi_-sc-2288191	ERC000011	1
PRJEB1254	ERR315227	WGS	200	5395234800	SAMEA1920092	3954739460	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX288375	Illumina HiSeq 2000	6813829	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-23T00:00:00Z	SAMEA1920092	ERP002088	missing	ERS208872	2013-07-15	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:31Z	public	ERS208872	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___father_-sc-2013-01-28T12:01:07Z-1530717	NA	1
PRJEB1254	ERR315228	WGS	200	5130672800	SAMEA1920090	3769322112	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX288376	Illumina HiSeq 2000	6813841	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-23T00:00:00Z	SAMEA1920090	ERP002088	missing	ERS208873	2013-07-15	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:25Z	public	ERS208873	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___mother_-sc-2013-01-28T12:01:10Z-1530718	NA	1
PRJEB1254	ERR315229	WGS	200	4944000800	SAMEA1920091	3633815560	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX288377	Illumina HiSeq 2000	6813853	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-23T00:00:00Z	SAMEA1920091	ERP002088	missing	ERS208874	2013-07-15	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:32Z	public	ERS208874	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___offspring_-sc-2013-01-28T12:01:11Z-1530719	NA	1
PRJEB1254	ERR715525	WGS	250	14816159250	SAMEA2661291	5590794398	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659447	Illumina HiSeq 2000	11649635	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661291	ERP002088	missing	ERS510505	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T19:53:23Z	public	ERS510505	Astatotilapia calliptera	NA	NA	A__calliptera_Salima_male_offspring_1-sc-2016622	ERC000011	1
PRJEB1254	ERR715527	WGS	250	13768619750	SAMEA2661293	5213327583	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659449	Illumina HiSeq 2000	11649564	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661293	ERP002088	missing	ERS510507	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T20:06:51Z	public	ERS510507	Astatotilapia calliptera	NA	NA	A__calliptera_Salima_male_offspring_2-sc-2016624	ERC000011	1
PRJEB1254	ERR715529	WGS	250	15685853000	SAMEA2661295	6036142543	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659451	Illumina HiSeq 2000	11649588	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661295	ERP002088	missing	ERS510509	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T19:12:37Z	public	ERS510509	Astatotilapia calliptera	NA	NA	A__calliptera_Salima_female_offspring-sc-2016626	ERC000011	1
PRJEB1254	ERR715530	WGS	250	14959624750	SAMEA2661381	5801922593	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659452	Illumina HiSeq 2000	11649600	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661381	ERP002088	missing	ERS510595	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T19:55:39Z	public	ERS510595	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera_Chitimba-sc-2016910	ERC000011	1
PRJEB1254	ERR715531	WGS	250	15623667250	SAMEA2661382	6024022610	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659453	Illumina HiSeq 2000	11649612	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661382	ERP002088	missing	ERS510596	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T18:40:52Z	public	ERS510596	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera_North_Rukuru-sc-2016911	ERC000011	1
PRJEB1254	ERR715532	WGS	250	17731566750	SAMEA2661383	6587526771	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659454	Illumina HiSeq 2000	11649624	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661383	ERP002088	missing	ERS510597	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T20:08:25Z	public	ERS510597	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera_Songwe_River-sc-2016912	ERC000011	1
PRJEB1254	ERR715534	WGS	250	17273522500	SAMEA2661385	6556915659	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659456	Illumina HiSeq 2000	11649553	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661385	ERP002088	missing	ERS510599	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T18:40:52Z	public	ERS510599	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera_Enukweni-sc-2016914	ERC000011	1
PRJEB1254	ERR715535	WGS	250	19462990500	SAMEA2661386	7359286799	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659457	Illumina HiSeq 2000	11649565	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661386	ERP002088	missing	ERS510600	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T20:08:25Z	public	ERS510600	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera_Lake_Chidya-sc-2016915	ERC000011	1
PRJEB1254	ERR715537	WGS	250	17964964000	SAMEA2661388	6777287776	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659459	Illumina HiSeq 2000	11649589	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661388	ERP002088	missing	ERS510602	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T18:40:52Z	public	ERS510602	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera_Upper_Rovuma-sc-2016917	ERC000011	1
PRJEB1254	ERR715538	WGS	250	20616371750	SAMEA2661389	7924771926	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659460	Illumina HiSeq 2000	11649601	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661389	ERP002088	missing	ERS510603	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T20:08:25Z	public	ERS510603	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera_Near_Kyela-sc-2016918	ERC000011	1
PRJEB1254	ERR715539	WGS	250	19724657750	SAMEA2661390	7637193550	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659461	Illumina HiSeq 2000	11649613	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661390	ERP002088	missing	ERS510604	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T19:55:40Z	public	ERS510604	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera_Luwawa-sc-2016919	ERC000011	1
PRJEB1254	ERR715540	WGS	250	21441422500	SAMEA2661391	8186059952	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659462	Illumina HiSeq 2000	11649625	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661391	ERP002088	missing	ERS510605	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T18:40:52Z	public	ERS510605	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera_Bua-sc-2016920	ERC000011	1
PRJEB1254	ERR303339	WGS	200	5049652400	SAMEA1920092	3579296494	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276680	Illumina HiSeq 2000	6813829	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920092	ERP002088	missing	ERS208872	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:31Z	public	ERS208872	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___father_-sc-2013-01-28T12:01:07Z-1530717	NA	1
PRJEB1254	ERR303340	WGS	200	4830346000	SAMEA1920090	3432617050	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276681	Illumina HiSeq 2000	6813841	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920090	ERP002088	missing	ERS208873	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:25Z	public	ERS208873	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___mother_-sc-2013-01-28T12:01:10Z-1530718	NA	1
PRJEB1254	ERR303341	WGS	200	4684295600	SAMEA1920091	3330596291	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276682	Illumina HiSeq 2000	6813853	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920091	ERP002088	missing	ERS208874	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:32Z	public	ERS208874	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___offspring_-sc-2013-01-28T12:01:11Z-1530719	NA	1
PRJEB1254	ERR303348	WGS	200	5066808600	SAMEA1920092	3556824047	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276689	Illumina HiSeq 2000	6813829	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920092	ERP002088	missing	ERS208872	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:31Z	public	ERS208872	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___father_-sc-2013-01-28T12:01:07Z-1530717	NA	1
PRJEB1254	ERR303349	WGS	200	4842671400	SAMEA1920090	3409218417	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276690	Illumina HiSeq 2000	6813841	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920090	ERP002088	missing	ERS208873	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:25Z	public	ERS208873	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___mother_-sc-2013-01-28T12:01:10Z-1530718	NA	1
PRJEB1254	ERR303350	WGS	200	4696740400	SAMEA1920091	3308480266	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276691	Illumina HiSeq 2000	6813853	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920091	ERP002088	missing	ERS208874	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:32Z	public	ERS208874	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___offspring_-sc-2013-01-28T12:01:11Z-1530719	NA	1
PRJEB1254	ERR303357	WGS	200	5059458000	SAMEA1920092	3558896966	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276698	Illumina HiSeq 2000	6813829	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920092	ERP002088	missing	ERS208872	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:31Z	public	ERS208872	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___father_-sc-2013-01-28T12:01:07Z-1530717	NA	1
PRJEB1254	ERR303358	WGS	200	4837217600	SAMEA1920090	3411859260	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276699	Illumina HiSeq 2000	6813841	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920090	ERP002088	missing	ERS208873	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:25Z	public	ERS208873	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___mother_-sc-2013-01-28T12:01:10Z-1530718	NA	1
PRJEB1254	ERR303359	WGS	200	4691376000	SAMEA1920091	3310914242	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276700	Illumina HiSeq 2000	6813853	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920091	ERP002088	missing	ERS208874	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:32Z	public	ERS208874	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___offspring_-sc-2013-01-28T12:01:11Z-1530719	NA	1
PRJEB1254	ERR303366	WGS	200	5067171800	SAMEA1920092	3591733006	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276707	Illumina HiSeq 2000	6813829	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920092	ERP002088	missing	ERS208872	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:31Z	public	ERS208872	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___father_-sc-2013-01-28T12:01:07Z-1530717	NA	1
PRJEB1254	ERR303367	WGS	200	4845001200	SAMEA1920090	3443610980	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276708	Illumina HiSeq 2000	6813841	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920090	ERP002088	missing	ERS208873	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:25Z	public	ERS208873	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___mother_-sc-2013-01-28T12:01:10Z-1530718	NA	1
PRJEB1254	ERR303368	WGS	200	4699082200	SAMEA1920091	3342060062	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276709	Illumina HiSeq 2000	6813853	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920091	ERP002088	missing	ERS208874	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:32Z	public	ERS208874	Astatotilapia calliptera	NA	NA	Astatotilapia_calliptera__Salima___offspring_-sc-2013-01-28T12:01:11Z-1530719	NA	1
